"date","hour","tmean"
"20220424","02","   9.4"
"20220424","03","   9.0"
"20220424","04","   8.1"
"20220424","05","   8.3"
"20220424","06","   8.8"
"20220424","07","   9.4"
"20220424","08","  10.6"
"20220424","09","  10.9"
"20220424","10","  10.7"
"20220424","11","  11.2"
"20220424","12","  10.5"
"20220424","13","  10.3"
"20220424","14","  10.0"
"20220424","15","  10.1"
"20220424","16","  10.1"
"20220424","17","   9.9"
"20220424","18","   9.9"
"20220424","19","   9.8"
"20220424","20","   9.9"
"20220424","21","  10.0"
"20220424","22","   9.9"
"20220424","23","   9.2"
"20220425","00","   9.5"
"20220425","01","   9.6"
"20220425","02","   9.6"
"20220425","03","   9.1"
"20220425","04","   8.8"
"20220425","05","   8.1"
"20220425","06","  10.1"
"20220425","07","  13.4"
"20220425","08","  12.5"
"20220425","09","  11.6"
"20220425","10","   9.4"
"20220425","11","  11.5"
"20220425","12","  13.7"
"20220425","13","  14.7"
"20220425","14","  15.3"
"20220425","15","  12.3"
"20220425","16","  10.6"
"20220425","17","  10.3"
"20220425","18","  10.6"
"20220425","19","  10.5"
"20220425","20","  10.3"
"20220425","21","  10.1"
"20220425","22","   9.7"
"20220425","23","   9.6"
"20220426","00","   9.9"
"20220426","01","   9.0"
"20220426","02","   9.0"
"20220426","03","   8.9"
"20220426","04","   9.2"
"20220426","05","   8.9"
"20220426","06","   9.3"
"20220426","07","  10.1"
"20220426","08","   9.9"
"20220426","09","  12.4"
"20220426","10","  13.3"
"20220426","11","  10.9"
"20220426","12","  12.9"
"20220426","13","  13.5"
"20220426","14","  13.9"
"20220426","15","  12.6"
"20220426","16","  12.9"
"20220426","17","  12.5"
"20220426","18","  12.3"
"20220426","19","   9.8"
"20220426","20","   9.2"
"20220426","21","   9.2"
"20220426","22","   8.9"
"20220426","23","   8.3"
"20220427","00","   8.2"
"20220427","01","   8.0"
"20220427","02","   5.7"
"20220427","03","   4.5"
"20220427","04","   3.9"
"20220427","05","   4.1"
"20220427","06","   6.2"
"20220427","07","   8.7"
"20220427","08","   9.9"
"20220427","09","  12.2"
"20220427","10","  13.5"
"20220427","11","  13.9"
"20220427","12","  15.3"
"20220427","13","  16.6"
"20220427","14","  17.5"
"20220427","15","  18.4"
"20220427","16","  18.1"
"20220427","17","  17.2"
"20220427","18","  16.2"
"20220427","19","  14.8"
"20220427","20","  14.0"
"20220427","21","  13.5"
"20220427","22","  13.4"
"20220427","23","  12.9"
"20220428","00","  12.5"
"20220428","01","  12.3"
"20220428","02","  12.2"
"20220428","03","  11.1"
"20220428","04","   6.2"
"20220428","05","   4.7"
"20220428","06","   8.9"
"20220428","07","  11.1"
"20220428","08","  12.6"
"20220428","09","  14.7"
"20220428","10","  16.6"
"20220428","11","  18.1"
"20220428","12","  20.5"
"20220428","13","  20.6"
"20220428","14","  21.5"
"20220428","15","  21.0"
"20220428","16","  21.2"
"20220428","17","  20.4"
"20220428","18","  19.2"
"20220428","19","  16.8"
"20220428","20","  16.6"
"20220428","21","  16.6"
"20220428","22","  16.2"
"20220428","23","  15.1"
"20220429","00","  14.5"
"20220429","01","  14.4"
"20220429","02","  10.3"
"20220429","03","   9.4"
"20220429","04","   8.4"
"20220429","05","   8.5"
"20220429","06","   9.3"
"20220429","07","  11.1"
"20220429","08","  12.0"
"20220429","09","  14.9"
"20220429","10","  16.7"
"20220429","11","  16.8"
"20220429","12","  17.5"
"20220429","13","  18.3"
"20220429","14","  18.3"
"20220429","15","  18.7"
"20220429","16","  17.9"
"20220429","17","  17.8"
"20220429","18","  16.2"
"20220429","19","  14.1"
"20220429","20","  12.6"
"20220429","21","  12.2"
"20220429","22","  13.0"
"20220429","23","  10.7"
"20220430","00","  11.2"
"20220430","01","  10.4"
"20220430","02","  11.1"
"20220430","03","  11.0"
"20220430","04","   9.7"
"20220430","05","   8.9"
"20220430","06","   9.2"
"20220430","07","  11.4"
"20220430","08","  12.7"
"20220430","09","  13.6"
"20220430","10","  14.5"
"20220430","11","  15.6"
"20220430","12","  15.5"
"20220430","13","  14.8"
"20220430","14","  14.8"
"20220430","15","  14.8"
"20220430","16","  14.7"
"20220430","17","  14.4"
"20220430","18","  13.4"
"20220430","19","  11.8"
"20220430","20","  10.9"
"20220430","21","   8.3"
"20220430","22","   7.9"
"20220430","23","   7.4"
"20220501","00","   6.7"
"20220501","01","   6.1"
"20220501","02","   4.1"
"20220501","03","   4.2"
"20220501","04","   3.3"
"20220501","05","   3.4"
"20220501","06","   6.0"
"20220501","07","   8.6"
"20220501","08","  10.4"
"20220501","09","  11.1"
"20220501","10","  13.0"
"20220501","11","  14.1"
"20220501","12","  14.4"
"20220501","13","  15.1"
"20220501","14","  15.8"
"20220501","15","  16.5"
"20220501","16","  16.5"
"20220501","17","  15.5"
"20220501","18","  14.7"
"20220501","19","  13.6"
"20220501","20","  11.4"
"20220501","21","  11.2"
"20220501","22","   9.6"
"20220501","23","   8.3"
"20220502","00","   7.1"
"20220502","01","   5.6"
"20220502","02","   5.5"
"20220502","03","   5.2"
"20220502","04","   4.9"
"20220502","05","   4.5"
"20220502","06","   7.5"
"20220502","07","   9.7"
"20220502","08","  12.0"
"20220502","09","  14.2"
"20220502","10","  15.5"
"20220502","11","  16.8"
"20220502","12","  18.4"
"20220502","13","  18.6"
"20220502","14","  18.8"
"20220502","15","  19.0"
"20220502","16","  18.5"
"20220502","17","  18.0"
"20220502","18","  17.5"
"20220502","19","  15.0"
"20220502","20","  13.4"
"20220502","21","  12.6"
"20220502","22","  10.9"
"20220502","23","   9.7"
"20220503","00","   8.3"
"20220503","01","   8.4"
"20220503","02","   8.2"
"20220503","03","   7.1"
"20220503","04","   6.7"
"20220503","05","   6.7"
"20220503","06","  10.1"
"20220503","07","  13.5"
"20220503","08","  15.2"
"20220503","09","  16.6"
"20220503","10","  18.2"
"20220503","11","  19.4"
"20220503","12","  18.5"
"20220503","13","  17.0"
"20220503","14","  17.1"
"20220503","15","  18.5"
"20220503","16","  19.4"
"20220503","17","  17.9"
"20220503","18","  15.9"
"20220503","19","  14.8"
"20220503","20","  12.3"
"20220503","21","  11.2"
"20220503","22","   9.4"
"20220503","23","   8.4"
"20220504","00","   8.2"
"20220504","01","   6.9"
"20220504","02","   6.7"
"20220504","03","   6.8"
"20220504","04","   6.2"
"20220504","05","   6.7"
"20220504","06","   9.6"
"20220504","07","  12.2"
"20220504","08","  13.6"
"20220504","09","  16.8"
"20220504","10","  18.4"
"20220504","11","  19.5"
"20220504","12","  19.7"
"20220504","13","  20.2"
"20220504","14","  18.3"
"20220504","15","  18.8"
"20220504","16","  17.4"
"20220504","17","  17.6"
"20220504","18","  16.9"
"20220504","19","  14.6"
"20220504","20","  14.0"
"20220504","21","  11.5"
"20220504","22","  10.6"
"20220504","23","  10.5"
"20220505","00","   9.5"
"20220505","01","   9.9"
"20220505","02","  10.3"
"20220505","03","  10.9"
"20220505","04","  10.7"
"20220505","05","  11.2"
"20220505","06","  11.3"
"20220505","07","  11.9"
"20220505","08","  11.7"
"20220505","09","  11.1"
"20220505","10","  11.1"
"20220505","11","  11.4"
"20220505","12","  12.0"
"20220505","13","  12.4"
"20220505","14","  12.9"
"20220505","15","  12.4"
"20220505","16","  12.5"
"20220505","17","  12.3"
"20220505","18","  12.1"
"20220505","19","  11.8"
"20220505","20","  11.7"
"20220505","21","  11.5"
"20220505","22","  11.1"
"20220505","23","  11.1"
"20220506","00","  11.0"
"20220506","01","  11.1"
"20220506","02","  10.9"
"20220506","03","  10.6"
"20220506","04","  10.5"
"20220506","05","  10.5"
"20220506","06","  10.7"
"20220506","07","  11.2"
"20220506","08","  12.0"
"20220506","09","  12.9"
"20220506","10","  14.3"
"20220506","11","  15.1"
"20220506","12","  16.4"
"20220506","13","  17.5"
"20220506","14","  17.5"
"20220506","15","  17.4"
"20220506","16","  17.8"
"20220506","17","  17.4"
"20220506","18","  17.6"
"20220506","19","  14.1"
"20220506","20","  12.2"
"20220506","21","  11.0"
"20220506","22","   9.7"
"20220506","23","   8.7"
"20220507","00","   7.9"
"20220507","01","   7.1"
"20220507","02","   6.8"
"20220507","03","   6.4"
"20220507","04","   6.3"
"20220507","05","   6.5"
"20220507","06","  10.8"
"20220507","07","  13.0"
"20220507","08","  15.2"
"20220507","09","  16.3"
"20220507","10","  18.6"
"20220507","11","  19.6"
"20220507","12","  19.8"
"20220507","13","  21.2"
"20220507","14","  20.1"
"20220507","15","  20.9"
"20220507","16","  21.5"
"20220507","17","  21.0"
"20220507","18","  19.8"
"20220507","19","  18.3"
"20220507","20","  15.0"
"20220507","21","  11.7"
"20220507","22","  11.7"
"20220507","23","  10.3"
"20220508","00","   9.7"
"20220508","01","   8.7"
"20220508","02","   8.6"
"20220508","03","   8.9"
"20220508","04","   9.6"
"20220508","05","   8.9"
"20220508","06","  11.9"
"20220508","07","  13.1"
"20220508","08","  15.3"
"20220508","09","  17.4"
"20220508","10","  20.9"
"20220508","11","  21.1"
"20220508","12","  20.8"
"20220508","13","  20.6"
"20220508","14","  20.0"
"20220508","15","  20.0"
"20220508","16","  19.9"
"20220508","17","  19.6"
"20220508","18","  18.9"
"20220508","19","  17.9"
"20220508","20","  16.4"
"20220508","21","  16.0"
"20220508","22","  15.2"
"20220508","23","  12.5"
"20220509","00","  11.2"
"20220509","01","  10.2"
"20220509","02","   8.9"
"20220509","03","   8.2"
"20220509","04","   8.1"
"20220509","05","   8.9"
"20220509","06","  11.8"
"20220509","07","  13.9"
"20220509","08","  16.3"
"20220509","09","  18.2"
"20220509","10","  20.1"
"20220509","11","  21.8"
"20220509","12","  21.8"
"20220509","13","  23.7"
"20220509","14","  23.7"
"20220509","15","  24.5"
"20220509","16","  24.1"
"20220509","17","  24.5"
"20220509","18","  23.3"
"20220509","19","  22.1"
"20220509","20","  21.4"
"20220509","21","  19.4"
"20220509","22","  15.5"
"20220509","23","  13.7"
"20220510","00","  12.6"
"20220510","01","  11.2"
"20220510","02","  11.1"
"20220510","03","  10.7"
"20220510","04","  10.8"
"20220510","05","  11.6"
"20220510","06","  13.9"
"20220510","07","  16.8"
"20220510","08","  18.4"
"20220510","09","  20.6"
"20220510","10","  22.7"
"20220510","11","  24.2"
"20220510","12","  25.1"
"20220510","13","  25.1"
"20220510","14","  25.5"
"20220510","15","  25.3"
"20220510","16","  25.7"
"20220510","17","  24.9"
"20220510","18","  23.9"
"20220510","19","  23.0"
"20220510","20","  22.1"
"20220510","21","  20.1"
"20220510","22","  18.6"
"20220510","23","  18.6"
"20220511","00","  18.8"
"20220511","01","  16.4"
"20220511","02","  12.9"
"20220511","03","  13.8"
"20220511","04","  11.6"
"20220511","05","  12.6"
"20220511","06","  16.8"
"20220511","07","  22.2"
"20220511","08","  24.1"
"20220511","09","  24.9"
"20220511","10","  25.8"
"20220511","11","  26.4"
"20220511","12","  27.0"
"20220511","13","  27.3"
"20220511","14","  27.7"
"20220511","15","  28.1"
"20220511","16","  28.0"
"20220511","17","  28.0"
"20220511","18","  26.8"
"20220511","19","  24.6"
"20220511","20","  22.7"
"20220511","21","  21.3"
"20220511","22","  20.4"
"20220511","23","  23.1"
"20220512","00","  23.8"
"20220512","01","  23.0"
"20220512","02","  22.1"
"20220512","03","  21.0"
"20220512","04","  20.1"
"20220512","05","  19.7"
"20220512","06","  19.9"
"20220512","07","  20.4"
"20220512","08","  20.4"
"20220512","09","  20.9"
"20220512","10","  22.8"
"20220512","11","  23.8"
"20220512","12","  25.0"
"20220512","13","  25.0"
"20220512","14","  25.4"
"20220512","15","  25.2"
"20220512","16","  20.9"
"20220512","17","  19.7"
"20220512","18","  20.1"
"20220512","19","  19.3"
"20220512","20","  18.6"
"20220512","21","  18.3"
"20220512","22","  17.8"
"20220512","23","  17.8"
"20220513","00","  18.2"
"20220513","01","  17.0"
"20220513","02","  16.1"
"20220513","03","  17.7"
"20220513","04","  16.2"
"20220513","05","  16.2"
"20220513","06","  18.2"
"20220513","07","  16.5"
"20220513","08","  16.7"
"20220513","09","  16.4"
"20220513","10","  16.9"
"20220513","11","  18.0"
"20220513","12","  18.9"
"20220513","13","  20.1"
"20220513","14","  20.3"
"20220513","15","  21.2"
"20220513","16","  21.7"
"20220513","17","  21.8"
"20220513","18","  21.2"
"20220513","19","  18.4"
"20220513","20","  18.2"
"20220513","21","  17.0"
"20220513","22","  16.3"
"20220513","23","  14.7"
"20220514","00","  13.6"
"20220514","01","  12.2"
"20220514","02","  11.4"
"20220514","03","   9.8"
"20220514","04","  10.0"
"20220514","05","  10.1"
"20220514","06","  13.0"
"20220514","07","  14.7"
"20220514","08","  17.0"
"20220514","09","  19.0"
"20220514","10","  19.9"
"20220514","11","  21.4"
"20220514","12","  21.9"
"20220514","13","  22.3"
"20220514","14","  23.4"
"20220514","15","  23.7"
"20220514","16","  23.7"
"20220514","17","  23.3"
"20220514","18","  21.3"
"20220514","19","  19.6"
"20220514","20","  16.2"
"20220514","21","  14.2"
"20220514","22","  12.4"
"20220514","23","  12.5"
"20220515","00","  12.4"
"20220515","01","  10.8"
"20220515","02","  10.7"
"20220515","03","   9.8"
"20220515","04","   9.8"
"20220515","05","  10.7"
"20220515","06","  14.5"
"20220515","07","  17.1"
"20220515","08","  19.0"
"20220515","09","  21.1"
"20220515","10","  21.9"
"20220515","11","  23.5"
"20220515","12","  24.5"
"20220515","13","  26.2"
"20220515","14","  27.0"
"20220515","15","  27.1"
"20220515","16","  27.6"
"20220515","17","  27.1"
"20220515","18","  25.8"
"20220515","19","  22.0"
"20220515","20","  22.5"
"20220515","21","  19.8"
"20220515","22","  21.6"
"20220515","23","  22.3"
"20220516","00","  19.4"
"20220516","01","  17.7"
"20220516","02","  17.6"
"20220516","03","  15.3"
"20220516","04","  16.0"
"20220516","05","  20.3"
"20220516","06","  20.7"
"20220516","07","  21.2"
"20220516","08","  21.1"
"20220516","09","  20.5"
"20220516","10","  16.9"
"20220516","11","  18.6"
"20220516","12","  21.5"
"20220516","13","  22.9"
"20220516","14","  20.6"
"20220516","15","  23.0"
"20220516","16","  23.0"
"20220516","17","  23.6"
"20220516","18","  23.0"
"20220516","19","  20.0"
"20220516","20","  18.0"
"20220516","21","  16.2"
"20220516","22","  14.4"
"20220516","23","  13.7"
"20220517","00","  13.1"
"20220517","01","  12.2"
"20220517","02","  11.2"
"20220517","03","  12.2"
"20220517","04","  12.0"
"20220517","05","  14.4"
"20220517","06","  15.6"
"20220517","07","  17.4"
"20220517","08","  19.4"
"20220517","09","  21.1"
"20220517","10","  22.3"
"20220517","11","  23.7"
"20220517","12","  24.5"
"20220517","13","  26.0"
"20220517","14","  25.7"
"20220517","15","  26.1"
"20220517","16","  26.3"
"20220517","17","  25.7"
"20220517","18","  24.7"
"20220517","19","  23.1"
"20220517","20","  20.0"
"20220517","21","  18.1"
"20220517","22","  17.7"
"20220517","23","  17.2"
"20220518","00","  16.2"
"20220518","01","  17.6"
"20220518","02","  15.7"
"20220518","03","  14.0"
"20220518","04","  13.0"
"20220518","05","  15.7"
"20220518","06","  18.3"
"20220518","07","  20.9"
"20220518","08","  21.8"
"20220518","09","  23.1"
"20220518","10","  25.0"
"20220518","11","  26.2"
"20220518","12","  27.9"
"20220518","13","  28.2"
"20220518","14","  28.8"
"20220518","15","  28.6"
"20220518","16","  28.6"
"20220518","17","  28.1"
"20220518","18","  26.4"
"20220518","19","  23.6"
"20220518","20","  25.9"
"20220518","21","  25.3"
"20220518","22","  24.3"
"20220518","23","  23.6"
"20220519","00","  21.9"
"20220519","01","  18.0"
"20220519","02","  19.6"
"20220519","03","  16.2"
"20220519","04","  14.7"
"20220519","05","  16.3"
"20220519","06","  19.4"
"20220519","07","  24.0"
"20220519","08","  26.6"
"20220519","09","  26.6"
"20220519","10","  27.9"
"20220519","11","  28.4"
"20220519","12","  29.6"
"20220519","13","  30.0"
"20220519","14","  29.1"
"20220519","15","  29.6"
"20220519","16","  28.6"
"20220519","17","  27.9"
"20220519","18","  27.4"
"20220519","19","  27.1"
"20220519","20","  24.5"
"20220519","21","  23.9"
"20220519","22","  23.2"
"20220519","23","  21.4"
"20220520","00","  21.9"
"20220520","01","  19.7"
"20220520","02","  17.4"
"20220520","03","  16.6"
"20220520","04","  16.0"
"20220520","05","  16.7"
"20220520","06","  20.6"
"20220520","07","  24.1"
"20220520","08","  26.3"
"20220520","09","  28.2"
"20220520","10","  28.7"
"20220520","11","  29.7"
"20220520","12","  30.6"
"20220520","13","  31.7"
"20220520","14","  32.1"
"20220520","15","  30.7"
"20220520","16","  29.9"
"20220520","17","  29.1"
"20220520","18","  28.4"
"20220520","19","  27.4"
"20220520","20","  27.4"
"20220520","21","  23.5"
"20220520","22","  19.3"
"20220520","23","  19.0"
"20220521","00","  18.7"
"20220521","01","  18.0"
"20220521","02","  16.2"
"20220521","03","  14.0"
"20220521","04","  13.7"
"20220521","05","  13.6"
"20220521","06","  15.7"
"20220521","07","  15.9"
"20220521","08","  17.2"
"20220521","09","  18.4"
"20220521","10","  19.8"
"20220521","11","  20.9"
"20220521","12","  21.0"
"20220521","13","  21.4"
"20220521","14","  22.1"
"20220521","15","  22.9"
"20220521","16","  23.2"
"20220521","17","  23.3"
"20220521","18","  22.6"
"20220521","19","  20.3"
"20220521","20","  17.1"
"20220521","21","  16.0"
"20220521","22","  14.6"
"20220521","23","  13.5"
"20220522","00","  11.7"
"20220522","01","  10.7"
"20220522","02","  10.3"
"20220522","03","   9.3"
"20220522","04","   9.2"
"20220522","05","  10.0"
"20220522","06","  14.0"
"20220522","07","  17.3"
"20220522","08","  17.6"
"20220522","09","  19.3"
"20220522","10","  20.8"
"20220522","11","  22.4"
"20220522","12","  23.1"
"20220522","13","  24.1"
"20220522","14","  24.7"
"20220522","15","  23.9"
"20220522","16","  22.5"
"20220522","17","  23.3"
"20220522","18","  21.5"
"20220522","19","  19.5"
"20220522","20","  19.0"
"20220522","21","  16.7"
"20220522","22","  15.2"
"20220522","23","  15.6"
"20220523","00","  15.2"
"20220523","01","  13.5"
"20220523","02","  14.7"
"20220523","03","  15.8"
"20220523","04","  15.8"
"20220523","05","  18.5"
"20220523","06","  17.5"
"20220523","07","  18.5"
"20220523","08","  20.1"
"20220523","09","  20.2"
"20220523","10","  18.1"
"20220523","11","  17.3"
"20220523","12","  22.0"
"20220523","13","  24.6"
"20220523","14","  25.5"
"20220523","15","  24.5"
"20220523","16","  23.5"
"20220523","17","  21.6"
"20220523","18","  21.0"
"20220523","19","  20.3"
"20220523","20","  20.0"
"20220523","21","  19.5"
"20220523","22","  18.5"
"20220523","23","  18.3"
"20220524","00","  18.1"
"20220524","01","  17.7"
"20220524","02","  17.4"
"20220524","03","  17.2"
"20220524","04","  17.1"
"20220524","05","  17.5"
"20220524","06","  16.2"
"20220524","07","  14.6"
"20220524","08","  14.2"
"20220524","09","  16.9"
"20220524","10","  17.3"
"20220524","11","  19.4"
"20220524","12","  18.8"
"20220524","13","  19.4"
"20220524","14","  20.6"
"20220524","15","  20.8"
"20220524","16","  20.4"
"20220524","17","  19.6"
"20220524","18","  19.0"
"20220524","19","  18.6"
"20220524","20","  16.3"
"20220524","21","  15.1"
"20220524","22","  13.0"
"20220524","23","  13.0"
"20220525","00","  13.5"
"20220525","01","  11.8"
"20220525","02","  12.5"
"20220525","03","  12.6"
"20220525","04","  10.9"
"20220525","05","  10.2"
"20220525","06","  14.3"
"20220525","07","  15.7"
"20220525","08","  17.0"
"20220525","09","  18.1"
"20220525","10","  18.9"
"20220525","11","  19.6"
"20220525","12","  19.7"
"20220525","13","  21.6"
"20220525","14","  21.7"
"20220525","15","  22.6"
"20220525","16","  21.7"
"20220525","17","  21.4"
"20220525","18","  21.0"
"20220525","19","  19.9"
"20220525","20","  18.2"
"20220525","21","  17.4"
"20220525","22","  15.8"
"20220525","23","  14.9"
"20220526","00","  12.4"
"20220526","01","  10.4"
"20220526","02","  11.5"
"20220526","03","  10.8"
"20220526","04","  11.6"
"20220526","05","  12.2"
"20220526","06","  15.7"
"20220526","07","  17.0"
"20220526","08","  18.4"
"20220526","09","  19.1"
"20220526","10","  19.0"
"20220526","11","  19.8"
"20220526","12","  19.9"
"20220526","13","  20.6"
"20220526","14","  20.0"
"20220526","15","  20.3"
"20220526","16","  21.0"
"20220526","17","  22.2"
"20220526","18","  20.8"
"20220526","19","  18.8"
"20220526","20","  15.7"
"20220526","21","  18.3"
"20220526","22","  16.4"
"20220526","23","  13.5"
"20220527","00","  11.8"
"20220527","01","  10.7"
"20220527","02","   9.8"
"20220527","03","  10.2"
"20220527","04","   9.8"
"20220527","05","  11.0"
"20220527","06","  15.6"
"20220527","07","  16.8"
"20220527","08","  16.9"
"20220527","09","  18.8"
"20220527","10","  18.8"
"20220527","11","  19.2"
"20220527","12","  20.5"
"20220527","13","  21.0"
"20220527","14","  19.7"
"20220527","15","  19.6"
"20220527","16","  18.7"
"20220527","17","  18.3"
"20220527","18","  17.7"
"20220527","19","  17.6"
"20220527","20","  16.0"
"20220527","21","  13.2"
"20220527","22","  12.1"
"20220527","23","  12.3"
"20220528","00","  12.6"
"20220528","01","  12.0"
"20220528","02","   9.7"
"20220528","03","  10.7"
"20220528","04","   9.4"
"20220528","05","  11.2"
"20220528","06","  12.4"
"20220528","07","  13.1"
"20220528","08","  14.8"
"20220528","09","  15.5"
"20220528","10","  17.0"
"20220528","11","  17.3"
"20220528","12","  17.0"
"20220528","13","  17.6"
"20220528","14","  18.5"
"20220528","15","  18.6"
"20220528","16","  18.8"
"20220528","17","  18.4"
"20220528","18","  17.7"
"20220528","19","  16.2"
"20220528","20","  13.8"
"20220528","21","  12.9"
"20220528","22","  12.1"
"20220528","23","  12.7"
"20220529","00","   9.9"
"20220529","01","   9.3"
"20220529","02","   7.8"
"20220529","03","   8.1"
"20220529","04","   6.7"
"20220529","05","   9.2"
"20220529","06","  10.7"
"20220529","07","  12.7"
"20220529","08","  13.5"
"20220529","09","  14.7"
"20220529","10","  14.7"
"20220529","11","  15.1"
"20220529","12","  16.3"
"20220529","13","  17.1"
"20220529","14","  16.3"
"20220529","15","  16.6"
"20220529","16","  17.6"
"20220529","17","  16.6"
"20220529","18","  15.7"
"20220529","19","  14.0"
"20220529","20","  13.5"
"20220529","21","  12.5"
"20220529","22","  11.5"
"20220529","23","  10.8"
"20220530","00","   9.6"
"20220530","01","   7.7"
"20220530","02","   6.1"
"20220530","03","   6.0"
"20220530","04","   4.8"
"20220530","05","   6.2"
"20220530","06","   8.1"
"20220530","07","  10.6"
"20220530","08","  12.5"
"20220530","09","  14.7"
"20220530","10","  16.3"
"20220530","11","  17.5"
"20220530","12","  18.0"
"20220530","13","  18.8"
"20220530","14","  19.8"
"20220530","15","  20.2"
"20220530","16","  19.9"
"20220530","17","  19.7"
"20220530","18","  19.2"
"20220530","19","  16.3"
"20220530","20","  13.3"
"20220530","21","  11.1"
"20220530","22","   9.8"
"20220530","23","   9.8"
"20220531","00","   8.4"
"20220531","01","   8.8"
"20220531","02","   8.0"
"20220531","03","   7.5"
"20220531","04","   8.3"
"20220531","05","   9.4"
"20220531","06","  12.1"
"20220531","07","  14.1"
"20220531","08","  17.3"
"20220531","09","  18.6"
"20220531","10","  19.7"
"20220531","11","  21.2"
"20220531","12","  22.2"
"20220531","13","  23.2"
"20220531","14","  23.1"
"20220531","15","  23.1"
"20220531","16","  22.4"
"20220531","17","  22.0"
"20220531","18","  21.4"
"20220531","19","  19.8"
"20220531","20","  15.0"
"20220531","21","  14.8"
"20220531","22","  12.1"
"20220531","23","  11.6"
"20220601","00","  11.5"
"20220601","01","  11.2"
"20220601","02","  10.4"
"20220601","03","   9.8"
"20220601","04","   9.8"
"20220601","05","  13.0"
"20220601","06","  17.5"
"20220601","07","  19.0"
"20220601","08","  20.4"
"20220601","09","  20.6"
"20220601","10","  21.1"
"20220601","11","  20.6"
"20220601","12","  20.9"
"20220601","13","  21.2"
"20220601","14","  21.2"
"20220601","15","  21.2"
"20220601","16","  21.4"
"20220601","17","  21.0"
"20220601","18","  21.1"
"20220601","19","  20.3"
"20220601","20","  19.2"
"20220601","21","  17.9"
"20220601","22","  16.5"
"20220601","23","  16.0"
"20220602","00","  13.9"
"20220602","01","  11.3"
"20220602","02","  12.5"
"20220602","03","  12.5"
"20220602","04","  12.3"
"20220602","05","  12.3"
"20220602","06","  13.2"
"20220602","07","  15.5"
"20220602","08","  17.4"
"20220602","09","  19.3"
"20220602","10","  19.8"
"20220602","11","  21.8"
"20220602","12","  21.8"
"20220602","13","  18.0"
"20220602","14","  18.6"
"20220602","15","  19.7"
"20220602","16","  20.7"
"20220602","17","  21.3"
"20220602","18","  21.1"
"20220602","19","  18.9"
"20220602","20","  17.0"
"20220602","21","  16.4"
"20220602","22","  14.7"
"20220602","23","  14.8"
"20220603","00","  13.9"
"20220603","01","  13.7"
"20220603","02","  13.8"
"20220603","03","  13.7"
"20220603","04","  12.4"
"20220603","05","  14.8"
"20220603","06","  16.5"
"20220603","07","  17.8"
"20220603","08","  18.8"
"20220603","09","  21.5"
"20220603","10","  19.6"
"20220603","11","  21.0"
"20220603","12","  22.4"
"20220603","13","  22.6"
"20220603","14","  24.6"
"20220603","15","  25.2"
"20220603","16","  26.7"
"20220603","17","  27.3"
"20220603","18","  24.4"
"20220603","19","  22.1"
"20220603","20","  19.8"
"20220603","21","  18.1"
"20220603","22","  18.3"
"20220603","23","  16.7"
"20220604","00","  16.4"
"20220604","01","  16.5"
"20220604","02","  16.3"
"20220604","03","  19.3"
"20220604","04","  17.4"
"20220604","05","  17.9"
"20220604","06","  18.0"
"20220604","07","  18.8"
"20220604","08","  20.9"
"20220604","09","  20.6"
"20220604","10","  21.0"
"20220604","11","  23.4"
"20220604","12","  24.8"
"20220604","13","  25.8"
"20220604","14","  27.0"
"20220604","15","  27.4"
"20220604","16","  27.5"
"20220604","17","  27.2"
"20220604","18","  26.6"
"20220604","19","  24.4"
"20220604","20","  22.6"
"20220604","21","  21.0"
"20220604","22","  21.2"
"20220604","23","  21.4"
"20220605","00","  19.8"
"20220605","01","  19.6"
"20220605","02","  19.6"
"20220605","03","  18.9"
"20220605","04","  19.2"
"20220605","05","  17.7"
"20220605","06","  18.3"
"20220605","07","  19.7"
"20220605","08","  22.0"
"20220605","09","  22.1"
"20220605","10","  23.4"
"20220605","11","  23.4"
"20220605","12","  23.7"
"20220605","13","  23.9"
"20220605","14","  26.2"
"20220605","15","  25.0"
"20220605","16","  20.5"
"20220605","17","  21.3"
"20220605","18","  20.4"
"20220605","19","  19.7"
"20220605","20","  19.1"
"20220605","21","  18.2"
"20220605","22","  17.7"
"20220605","23","  14.8"
"20220606","00","  15.7"
"20220606","01","  15.2"
"20220606","02","  14.6"
"20220606","03","  14.1"
"20220606","04","  13.4"
"20220606","05","  14.9"
"20220606","06","  18.5"
"20220606","07","  19.9"
"20220606","08","  19.8"
"20220606","09","  20.8"
"20220606","10","  22.1"
"20220606","11","  22.5"
"20220606","12","  23.1"
"20220606","13","  23.9"
"20220606","14","  23.8"
"20220606","15","  23.9"
"20220606","16","  22.6"
"20220606","17","  22.1"
"20220606","18","  21.4"
"20220606","19","  20.6"
"20220606","20","  19.4"
"20220606","21","  20.0"
"20220606","22","  19.0"
"20220606","23","  17.7"
"20220607","00","  16.2"
"20220607","01","  15.4"
"20220607","02","  15.1"
"20220607","03","  15.0"
"20220607","04","  15.4"
"20220607","05","  15.4"
"20220607","06","  15.5"
"20220607","07","  16.9"
"20220607","08","  18.3"
"20220607","09","  18.1"
"20220607","10","  19.3"
"20220607","11","  20.7"
"20220607","12","  20.9"
"20220607","13","  20.9"
"20220607","14","  19.5"
"20220607","15","  18.7"
"20220607","16","  14.9"
"20220607","17","  18.3"
"20220607","18","  17.9"
"20220607","19","  16.8"
"20220607","20","  16.3"
"20220607","21","  15.8"
